anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
EU,2007,reversal_event_03,0,0,0.22957078087355834,-0.44995873051217433,0.44995873051217433,sdid_base
EU,2007,reversal_event_03,1,-0.5176039942605516,0.22957078087355834,-0.9675627247727259,-0.06764526374837726,sdid_base
EU,2007,reversal_event_03,2,-0.03884894334061895,0.22957078087355834,-0.4888076738527933,0.4111097871715554,sdid_base
EU,2007,hazard_rev_03,-2,0.27605542453263027,0.2980193077724203,-0.3080624187013135,0.8601732677665741,sdid_base
EU,2007,hazard_rev_03,-1,-0.001353995470876883,0.2980193077724203,-0.5854718387048207,0.5827638477630669,sdid_base
EU,2007,hazard_rev_03,0,-0.2898113814141796,0.2980193077724203,-0.8739292246481234,0.29430646181976416,sdid_base
EU,2007,hazard_rev_03,1,-0.15599603181517924,0.2980193077724203,-0.740113875049123,0.42812181141876454,sdid_base
EU,2007,hazard_rev_03,2,-0.15405649660867393,0.2980193077724203,-0.7381743398426177,0.43006134662526985,sdid_base
EU,2007,delta5_log_tfp,-2,-0.11098944284000367,0.12652979064954242,-0.35898783251310684,0.13700894683309947,sdid_base
EU,2007,delta5_log_tfp,-1,-0.08125363465239807,0.12652979064954242,-0.3292520243255012,0.16674475502070507,sdid_base
EU,2007,delta5_log_tfp,0,-0.1685465576445185,0.12652979064954242,-0.41654494731762165,0.07945183202858463,sdid_base
EU,2007,delta5_log_tfp,1,0.10931442263977553,0.12652979064954242,-0.1386839670333276,0.3573128123128787,sdid_base
EU,2007,delta5_log_tfp,2,-0.013250915963841831,0.12652979064954242,-0.261249305636945,0.2347474737092613,sdid_base
EU,2007,delta5_inv_share_gdp,-2,-5.291377875047549,NA,NA,NA,sdid_base
EU,2007,delta5_inv_share_gdp,-1,-4.4191014568784475,NA,NA,NA,sdid_base
EU,2007,delta5_inv_share_gdp,0,0.3308190898473974,NA,NA,NA,sdid_base
EU,2007,delta5_inv_share_gdp,1,8.141127739551415,NA,NA,NA,sdid_base
EU,2007,delta5_inv_share_gdp,2,-1.2679618727312612,NA,NA,NA,sdid_base
EU,2013,efw_overall,-2,-1.360719437668024,NA,NA,NA,sdid_base
EU,2013,efw_overall,-1,-1.1491032270467274,NA,NA,NA,sdid_base
EU,2013,efw_overall,0,-1.1699817204782335,NA,NA,NA,sdid_base
EU,2013,efw_overall,1,-0.9071452825607782,NA,NA,NA,sdid_base
EU,2013,efw_overall,2,-0.6297591197350716,NA,NA,NA,sdid_base
EU,2013,reform_event_03,-2,-0.06456669478558542,NA,NA,NA,sdid_base
EU,2013,reform_event_03,-1,0.1079579275869158,NA,NA,NA,sdid_base
EU,2013,reform_event_03,0,0.6412213008306824,NA,NA,NA,sdid_base
EU,2013,reform_event_03,1,-0.0555584931954395,NA,NA,NA,sdid_base
EU,2013,reform_event_03,2,0.7904553895208613,NA,NA,NA,sdid_base
EU,2013,reversal_event_03,-2,-0.01192624930233696,NA,NA,NA,sdid_base
EU,2013,reversal_event_03,-1,0,NA,NA,NA,sdid_base
EU,2013,reversal_event_03,0,-0.029267847948188784,NA,NA,NA,sdid_base
EU,2013,reversal_event_03,1,-0.07607580969233563,NA,NA,NA,sdid_base
EU,2013,reversal_event_03,2,-0.025367795427229844,NA,NA,NA,sdid_base
EU,2013,hazard_rev_03,-2,-0.10804624316357897,NA,NA,NA,sdid_base
EU,2013,hazard_rev_03,-1,-0.10463394323936048,NA,NA,NA,sdid_base
EU,2013,hazard_rev_03,0,-0.23183939487445246,NA,NA,NA,sdid_base
EU,2013,hazard_rev_03,1,-0.17150709256093005,NA,NA,NA,sdid_base
EU,2013,hazard_rev_03,2,0,NA,NA,NA,sdid_base
EU,2013,delta5_log_gdp_pc,-2,-0.0982409674909181,NA,NA,NA,sdid_base
EU,2013,delta5_log_gdp_pc,-1,-0.040589763801223366,NA,NA,NA,sdid_base
EU,2013,delta5_log_gdp_pc,0,-0.002934895521535863,NA,NA,NA,sdid_base
EU,2013,delta5_log_gdp_pc,1,-0.01667244749332651,NA,NA,NA,sdid_base
EU,2013,delta5_log_gdp_pc,2,-0.12147171881548777,NA,NA,NA,sdid_base
EU,2013,delta5_log_tfp,-2,0.006914378175851527,NA,NA,NA,sdid_base
EU,2013,delta5_log_tfp,-1,0.03741188677484593,NA,NA,NA,sdid_base
EU,2013,delta5_log_tfp,0,-0.006114861809153577,NA,NA,NA,sdid_base
EU,2013,delta5_log_tfp,1,-0.1551685514234507,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_cpi,-2,-70.22440043282046,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_cpi,-1,9.794299666066618,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_cpi,0,4.437729970372489,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_cpi,1,-2.118145123031586,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_cpi,2,1.0842392201109878,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_volatility,-2,59.3502892068528,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_volatility,-1,-554.5081864680237,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_volatility,0,-0.5221232954541232,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_volatility,1,2.219773783339804,NA,NA,NA,sdid_base
EU,2013,delta5_inflation_volatility,2,0.2330011395829491,NA,NA,NA,sdid_base
