anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
EU,2007,reversal_event_03,0,-0.33333333333330245,0.05571776784175024,-0.4425401583031329,-0.22412650836347198,scm
EU,2007,reversal_event_03,1,0,0.05571776784175024,-0.10920682496983047,0.10920682496983047,scm
EU,2007,reversal_event_03,2,0,0.05571776784175024,-0.10920682496983047,0.10920682496983047,scm
EU,2007,hazard_rev_03,-2,3.314570840018405e-13,0.0940297646781553,-0.18429833876885293,0.18429833876951585,scm
EU,2007,hazard_rev_03,-1,0,0.0940297646781553,-0.1842983387691844,0.1842983387691844,scm
EU,2007,hazard_rev_03,0,-0.49999999999966854,0.0940297646781553,-0.6842983387688529,-0.31570166123048415,scm
EU,2007,hazard_rev_03,1,0,0.0940297646781553,-0.1842983387691844,0.1842983387691844,scm
EU,2007,hazard_rev_03,2,0,0.0940297646781553,-0.1842983387691844,0.1842983387691844,scm
EU,2007,delta5_log_tfp,-2,2.338609603053099e-7,0.08515818036139772,-0.16690979964737923,0.16691026736929981,scm
EU,2007,delta5_log_tfp,-1,4.792629700114959e-7,0.08515818036139772,-0.16690955424536952,0.16691051277130953,scm
EU,2007,delta5_log_tfp,0,-0.17116687800027547,0.08515818036139772,-0.33807691150861496,-0.004256844491935946,scm
EU,2007,delta5_log_tfp,1,0.03174067262421888,0.08515818036139772,-0.13516936088412063,0.19865070613255842,scm
EU,2007,delta5_log_tfp,2,0.09996255953491705,0.08515818036139772,-0.06694747397342247,0.26687259304325656,scm
EU,2007,delta5_inv_share_gdp,-2,4.2036491546326715e-5,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,-1,3.0244274505264457e-5,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,0,4.369714544492708,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,1,3.361672331922878,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,2,-5.893623534671486,NA,NA,NA,scm
EU,2013,efw_overall,-2,-4.525047825065798e-5,NA,NA,NA,scm
EU,2013,efw_overall,-1,3.547861005515074e-5,NA,NA,NA,scm
EU,2013,efw_overall,0,0.2119243313275243,NA,NA,NA,scm
EU,2013,efw_overall,1,0.2527121082964241,NA,NA,NA,scm
EU,2013,efw_overall,2,0.28847853646097477,NA,NA,NA,scm
EU,2013,reform_event_03,-2,-4.043094418667714e-13,NA,NA,NA,scm
EU,2013,reform_event_03,-1,4.04343225568482e-13,NA,NA,NA,scm
EU,2013,reform_event_03,0,0.49999999999999445,NA,NA,NA,scm
EU,2013,reform_event_03,1,-8.086188837335428e-13,NA,NA,NA,scm
EU,2013,reform_event_03,2,0.4999999999995901,NA,NA,NA,scm
EU,2013,reversal_event_03,-2,0,NA,NA,NA,scm
EU,2013,reversal_event_03,-1,0,NA,NA,NA,scm
EU,2013,reversal_event_03,0,-0.25,NA,NA,NA,scm
EU,2013,reversal_event_03,1,-0.25,NA,NA,NA,scm
EU,2013,reversal_event_03,2,-0.25,NA,NA,NA,scm
EU,2013,hazard_rev_03,-2,-1.0980597536031926e-13,NA,NA,NA,scm
EU,2013,hazard_rev_03,-1,0,NA,NA,NA,scm
EU,2013,hazard_rev_03,0,-0.3333333333332967,NA,NA,NA,scm
EU,2013,hazard_rev_03,1,0,NA,NA,NA,scm
EU,2013,hazard_rev_03,2,0,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,-2,-1.2813481548024086e-7,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,-1,-1.0319041822692832e-6,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,0,0.19958912967056644,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,1,-0.169011872300483,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,2,-0.04157117017190222,NA,NA,NA,scm
EU,2013,delta5_log_tfp,-2,1.2298549126321667e-6,NA,NA,NA,scm
EU,2013,delta5_log_tfp,-1,4.010700278889168e-6,NA,NA,NA,scm
EU,2013,delta5_log_tfp,0,-0.07270696061657056,NA,NA,NA,scm
EU,2013,delta5_log_tfp,1,-0.04602798308683842,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,-2,-7.85802934046842e-5,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,-1,0.0688189613315906,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,0,335.81518563360277,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,1,6.37491505889267,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,2,2.231696348133433,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,-2,-0.004188517780697509,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,-1,-0.028179244989360086,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,0,268.1517176659986,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,1,10.401880284285966,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,2,1.2654744344280309,NA,NA,NA,scm
