iso3,country,year,summary_change,area,area_change,abs_share,signed_share,rank_abs
CRI,Costa Rica,1990,1.4699999999999998,d_efw_area5,0.4487975628842662,0.061181953190200825,0.061060892909423986,4.0
CRI,Costa Rica,1990,1.4699999999999998,d_efw_area2,0.06973782023529296,0.009506950139839794,0.009488138807522853,5.0
DOM,Dominican Republic,1990,-0.9799999999999995,d_efw_area4,-2.5844444444444448,0.5011782111044796,0.5274376417233563,1.0
DOM,Dominican Republic,1990,-0.9799999999999995,d_efw_area3,-1.6842403877680812,0.32660968450144867,0.34372252811593507,2.0
DOM,Dominican Republic,1990,-0.9799999999999995,d_efw_area5,-0.7760325766702136,0.15048906134176257,0.15837399523881918,3.0
DOM,Dominican Republic,1990,-0.9799999999999995,d_efw_area1,0.06702506269555908,0.01299757133225851,-0.013678584223583493,4.0
DOM,Dominican Republic,1990,-0.9799999999999995,d_efw_area2,0.044994966685295346,0.008725471720050634,-0.009182646262305177,5.0
GHA,Ghana,1990,1.3899999999999997,d_efw_area4,3.661111111111111,0.49298476832866744,0.5267785771382895,1.0
GHA,Ghana,1990,1.3899999999999997,d_efw_area3,2.079924513401694,0.2800710148535373,0.2992697141585172,2.0
GHA,Ghana,1990,1.3899999999999997,d_efw_area2,0.994402529566667,0.13390068910393862,0.14307950065707442,3.0
GHA,Ghana,1990,1.3899999999999997,d_efw_area5,0.45023912801690535,0.06062668558304212,0.06478260834775618,4.0
GHA,Ghana,1990,1.3899999999999997,d_efw_area1,-0.24074103002130887,0.03241684213081449,-0.03463899712536819,5.0
GTM,Guatemala,1990,0.9900000000000002,d_efw_area4,4.5627019173569145,0.6349716941327636,0.9217579631024068,1.0
GTM,Guatemala,1990,0.9900000000000002,d_efw_area3,-1.1208240136718315,0.15598028003507095,-0.22642909367107703,2.0
GTM,Guatemala,1990,0.9900000000000002,d_efw_area2,0.6248109714601311,0.08695226824955497,0.12622443867881433,3.0
GTM,Guatemala,1990,0.9900000000000002,d_efw_area5,0.4880730507049602,0.0679230371565016,0.09860061630403234,4.0
GTM,Guatemala,1990,0.9900000000000002,d_efw_area1,0.38926770695540114,0.05417272042610891,0.07863994079907093,5.0
ISL,Iceland,1990,1.3399999999999999,d_efw_area3,4.900670804419875,0.6496435107976531,0.7314434036447575,1.0
ISL,Iceland,1990,1.3399999999999999,d_efw_area4,1.0877777777777773,0.1441981726023888,0.16235489220563842,2.0
ISL,Iceland,1990,1.3399999999999999,d_efw_area5,0.5949100439078023,0.07886256085278939,0.08879254386683617,3.0
ISL,Iceland,1990,1.3399999999999999,d_efw_area1,0.536561383817971,0.07112773639632723,0.08008378862954792,4.0
ISL,Iceland,1990,1.3399999999999999,d_efw_area2,-0.4237108013851856,0.05616801935084142,-0.06324041811719189,5.0
ISR,Israel,1990,0.9900000000000002,d_efw_area3,3.1046814998967607,0.5273538473697569,0.6272083838175273,1.0
ISR,Israel,1990,0.9900000000000002,d_efw_area5,1.0773724221641228,0.18299992830092776,0.2176509943765904,2.0
ISR,Israel,1990,0.9900000000000002,d_efw_area4,0.6400000000000006,0.10870888441467111,0.12929292929292938,3.0
ISR,Israel,1990,0.9900000000000002,d_efw_area1,0.6059814698983175,0.102930577450951,0.12242049896935704,4.0
ISR,Israel,1990,0.9900000000000002,d_efw_area2,-0.4592479101002169,0.07800676246369329,-0.09277735557580138,5.0
KOR,"Korea, Rep.",1990,0.9400000000000004,d_efw_area4,1.9060083233206369,0.4045500678666178,0.4055336858129013,1.0
KOR,"Korea, Rep.",1990,0.9400000000000004,d_efw_area2,1.5611253296470577,0.33134868842373394,0.33215432545682066,2.0
KOR,"Korea, Rep.",1990,0.9400000000000004,d_efw_area5,1.1902777777777773,0.25263633421139176,0.2532505910165483,3.0
KOR,"Korea, Rep.",1990,0.9400000000000004,d_efw_area1,0.05112120686339594,0.010850470825846007,0.010876852524126792,4.0
KOR,"Korea, Rep.",1990,0.9400000000000004,d_efw_area3,-0.002894883271087778,0.000614438672410501,-0.0006159326108697398,5.0
MEX,Mexico,1990,1.1500000000000004,d_efw_area4,3.0672911869762123,0.5291094620182588,0.5334419455610803,1.0
MEX,Mexico,1990,1.1500000000000004,d_efw_area1,1.3777892430651972,0.2376694225406856,0.23961552053307772,2.0
MEX,Mexico,1990,1.1500000000000004,d_efw_area5,0.8638943226676141,0.1490222585479082,0.15024249089871544,3.0
MEX,Mexico,1990,1.1500000000000004,d_efw_area2,0.34817246448518535,0.06005994675547458,0.06055173295394526,4.0
MEX,Mexico,1990,1.1500000000000004,d_efw_area3,0.1399352528039648,0.024138910137672904,0.02433656570503735,5.0
NZL,New Zealand,1990,1.04,d_efw_area3,2.3747873426936046,0.4553508809850489,0.45668987359492397,1.0
NZL,New Zealand,1990,1.04,d_efw_area4,1.0102254893161629,0.1937045302051776,0.19427413256080053,2.0
NZL,New Zealand,1990,1.04,d_efw_area5,0.9596806691939426,0.18401287152142434,0.18455397484498895,3.0
NZL,New Zealand,1990,1.04,d_efw_area1,0.8635735065437586,0.16558491361758232,0.16607182818149205,4.0
NZL,New Zealand,1990,1.04,d_efw_area2,-0.007023973037037834,0.001346803670766853,-0.0013507640455841987,5.0
PHL,Philippines,1990,1.1399999999999997,d_efw_area5,1.8417213830013495,0.2973717189886616,0.3231090145616404,1.0
PHL,Philippines,1990,1.1399999999999997,d_efw_area3,1.6446837939323986,0.26555723982388746,0.28854101647936825,2.0
PHL,Philippines,1990,1.1399999999999997,d_efw_area1,1.2903166140128155,0.20833969409820288,0.22637133579172208,3.0
PHL,Philippines,1990,1.1399999999999997,d_efw_area2,1.16985979951732,0.18889025385113944,0.20523856131882814,4.0
PHL,Philippines,1990,1.1399999999999997,d_efw_area4,-0.24674906406137698,0.03984109323810858,-0.043289309484452115,5.0
ARG,Argentina,1995,2.1399999999999997,d_efw_area3,3.8082340767238794,0.3557405003029162,0.35590972679662425,1.0
ARG,Argentina,1995,2.1399999999999997,d_efw_area4,2.8141606831771364,0.26288061846961347,0.26300567132496605,2.0
ARG,Argentina,1995,2.1399999999999997,d_efw_area5,1.7795069011199764,0.1662299802331221,0.16630905617943706,3.0
ARG,Argentina,1995,2.1399999999999997,d_efw_area2,1.284178091331122,0.11995957902912822,0.12001664404963758,4.0
ARG,Argentina,1995,2.1399999999999997,d_efw_area1,1.0190102598369233,0.09518932196522001,0.09523460372307695,5.0
DOM,Dominican Republic,1995,1.6199999999999992,d_efw_area4,3.439543020526567,0.42525546108201584,0.4246349408057492,1.0
DOM,Dominican Republic,1995,1.6199999999999992,d_efw_area3,2.061696198698155,0.25490234090870595,0.2545303949010069,2.0
DOM,Dominican Republic,1995,1.6199999999999992,d_efw_area1,1.5033647547676132,0.18587180568693076,0.1856005870083474,3.0
DOM,Dominican Republic,1995,1.6199999999999992,d_efw_area2,0.8240545397094632,0.10188379419869197,0.10173512835919303,4.0
DOM,Dominican Republic,1995,1.6199999999999992,d_efw_area5,0.25952220424836625,0.03208659812365549,0.03203977830226745,5.0
EGY,"Egypt, Arab Rep.",1995,0.96,d_efw_area4,3.9451851851851854,0.7155906917447246,0.8219135802469136,1.0
EGY,"Egypt, Arab Rep.",1995,0.96,d_efw_area2,0.624941118214303,0.11335387975246675,0.13019606629464647,2.0
EGY,"Egypt, Arab Rep.",1995,0.96,d_efw_area3,-0.33292169888608036,0.0603864350138323,-0.06935868726793341,3.0
EGY,"Egypt, Arab Rep.",1995,0.96,d_efw_area5,0.31418159102642207,0.05698729248510607,0.06545449813050461,4.0
EGY,"Egypt, Arab Rep.",1995,0.96,d_efw_area1,0.2959572475707395,0.053681701003870395,0.06165775991057073,5.0
EST,Estonia,1995,1.0300000000000002,d_efw_area4,6.013333333333334,0.6043691288457614,1.167637540453074,1.0
EST,Estonia,1995,1.0300000000000002,d_efw_area3,-2.1820000000000004,0.21930156970201523,-0.4236893203883495,2.0
EST,Estonia,1995,1.0300000000000002,d_efw_area1,1.4841552968744907,0.14916479664809174,0.288185494538736,3.0
EST,Estonia,1995,1.0300000000000002,d_efw_area2,-0.21032401638240028,0.02113858246502875,-0.040839614831534025,4.0
EST,Estonia,1995,1.0300000000000002,d_efw_area5,0.05995653638863008,0.006025922339102919,0.011642045900704867,5.0
GTM,Guatemala,1995,1.0699999999999994,d_efw_area4,2.3554193282568887,0.43968486117957356,0.44026529500128786,1.0
GTM,Guatemala,1995,1.0699999999999994,d_efw_area3,1.4529139248522105,0.2712146621583813,0.27157269623405816,2.0
GTM,Guatemala,1995,1.0699999999999994,d_efw_area1,0.820728208273291,0.15320489391918815,0.1534071417333255,3.0
GTM,Guatemala,1995,1.0699999999999994,d_efw_area2,0.5118561922299256,0.0955479205441821,0.09567405462241606,4.0
GTM,Guatemala,1995,1.0699999999999994,d_efw_area5,0.2161449524047283,0.04034766219867482,0.04040092568312681,5.0
HTI,Haiti,1995,1.2800000000000002,d_efw_area5,2.773807557557558,0.4353551207646789,0.43340743086836836,1.0
HTI,Haiti,1995,1.2800000000000002,d_efw_area3,-2.051980407695857,0.32206278181237796,-0.32062193870247757,2.0
HTI,Haiti,1995,1.2800000000000002,d_efw_area2,1.137363137120008,0.17851161468107735,0.1777129901750012,3.0
HTI,Haiti,1995,1.2800000000000002,d_efw_area1,0.40821660471936916,0.06407048274186569,0.06378384448740142,4.0
HTI,Haiti,1995,1.2800000000000002,d_efw_area4,,,,
HUN,Hungary,1995,1.0700000000000003,d_efw_area4,3.3281481481481494,0.6123179057727934,0.6220837660089997,1.0
HUN,Hungary,1995,1.0700000000000003,d_efw_area1,1.499433913201421,0.2758681983814528,0.280268021159144,2.0
HUN,Hungary,1995,1.0700000000000003,d_efw_area2,0.46275326610822454,0.08513807023601735,0.08649593759032231,3.0
HUN,Hungary,1995,1.0700000000000003,d_efw_area5,0.09752440342684565,0.01794269239525721,0.018228860453616005,4.0
HUN,Hungary,1995,1.0700000000000003,d_efw_area3,-0.04746743621455529,0.00873313321447923,-0.008872417984029024,5.0
MLT,Malta,1995,1.2299999999999995,d_efw_area2,2.746106334127451,0.4168199379495327,0.44652135514267516,1.0
MLT,Malta,1995,1.2299999999999995,d_efw_area1,2.3792033221331472,0.3611292719354815,0.3868623288021379,2.0
MLT,Malta,1995,1.2299999999999995,d_efw_area4,0.7888888888888888,0.11974212856554342,0.12827461607949414,3.0
MLT,Malta,1995,1.2299999999999995,d_efw_area5,0.4666307169690924,0.07082791517401452,0.07587491332830774,4.0
MLT,Malta,1995,1.2299999999999995,d_efw_area3,-0.20740245164349425,0.03148074637542785,-0.03372397587699095,5.0
NIC,Nicaragua,1995,2.8499999999999996,d_efw_area3,4.3435684170358755,0.3049873775945263,0.3048118187393597,1.0
NIC,Nicaragua,1995,2.8499999999999996,d_efw_area5,3.211111111111111,0.22547091766790844,0.2253411306042885,2.0
NIC,Nicaragua,1995,2.8499999999999996,d_efw_area1,3.1782246082683168,0.22316176369650093,0.22303330584339068,3.0
NIC,Nicaragua,1995,2.8499999999999996,d_efw_area4,2.9556421646586175,0.2075329467291307,0.20741348523920125,4.0
NIC,Nicaragua,1995,2.8499999999999996,d_efw_area2,0.553251019504212,0.038846994311933745,0.038824632947664,5.0
PER,Peru,1995,2.0999999999999996,d_efw_area3,3.5885343159731864,0.34124682169417686,0.34176517294982733,1.0
PER,Peru,1995,2.0999999999999996,d_efw_area4,3.2725925925925927,0.3112027704322705,0.3116754850088184,2.0
PER,Peru,1995,2.0999999999999996,d_efw_area5,1.9654452362164023,0.18690135888833437,0.18718526059203835,3.0
PER,Peru,1995,2.0999999999999996,d_efw_area1,1.2441997981891255,0.1183154985573636,0.11849521887515484,4.0
PER,Peru,1995,2.0999999999999996,d_efw_area2,0.4451774749816826,0.04233355042785474,0.04239785476016025,5.0
PHL,Philippines,1995,1.1899999999999995,d_efw_area3,2.788904260941379,0.4680773579445763,0.468723405200232,1.0
PHL,Philippines,1995,1.1899999999999995,d_efw_area4,1.1150529312101227,0.18714555293949556,0.18740385398489465,2.0
PHL,Philippines,1995,1.1899999999999995,d_efw_area2,1.0969268090479742,0.18410334475391402,0.18435744689881928,3.0
PHL,Philippines,1995,1.1899999999999995,d_efw_area1,0.5306727207796689,0.08906576269203396,0.08918869256801161,4.0
PHL,Philippines,1995,1.1899999999999995,d_efw_area5,0.42665555555555557,0.07160798166998016,0.07170681605975726,5.0
POL,Poland,1995,1.38,d_efw_area3,3.4259999999999997,0.43572416690989785,0.4965217391304348,1.0
POL,Poland,1995,1.38,d_efw_area4,2.1607407407407413,0.2748064679414872,0.3131508319914118,2.0
POL,Poland,1995,1.38,d_efw_area5,1.3613358069914279,0.1731368681803717,0.1972950444915113,3.0
POL,Poland,1995,1.38,d_efw_area1,-0.47398796445146907,0.060282548434306665,-0.06869390789151726,4.0
POL,Poland,1995,1.38,d_efw_area2,0.4407079943237928,0.05604994853393655,0.06387072381504244,5.0
PRY,Paraguay,1995,1.4699999999999998,d_efw_area2,2.2289830426640056,0.3033860178219769,0.30326299900190556,1.0
PRY,Paraguay,1995,1.4699999999999998,d_efw_area3,1.9856139127806678,0.27026113990103023,0.27015155275927455,2.0
PRY,Paraguay,1995,1.4699999999999998,d_efw_area4,1.9193458683623215,0.26124142206553547,0.2611354922941934,3.0
PRY,Paraguay,1995,1.4699999999999998,d_efw_area5,1.1757014616402115,0.16002427015693935,0.15995938253608322,4.0
PRY,Paraguay,1995,1.4699999999999998,d_efw_area1,0.03737539155038405,0.005087150054518128,0.005085087285766538,5.0
RUS,Russian Federation,1995,1.1700000000000004,d_efw_area1,5.116423042834863,0.4439936206987567,0.8746022295444208,1.0
RUS,Russian Federation,1995,1.1700000000000004,d_efw_area3,-3.58,0.3106657031277958,-0.6119658119658118,2.0
RUS,Russian Federation,1995,1.1700000000000004,d_efw_area5,2.1807485094895527,0.18924127626968282,0.37277752298966704,3.0
RUS,Russian Federation,1995,1.1700000000000004,d_efw_area2,-0.6464693386925369,0.056099399903764835,-0.11050757926368149,4.0
RUS,Russian Federation,1995,1.1700000000000004,d_efw_area4,,,,
SLV,El Salvador,1995,2.0200000000000005,d_efw_area3,2.9990504287335877,0.29786522292652234,0.29693568601322645,1.0
SLV,El Salvador,1995,2.0200000000000005,d_efw_area4,2.637320798304347,0.2619382921971739,0.26112087111924226,2.0
SLV,El Salvador,1995,2.0200000000000005,d_efw_area2,2.0234911417794748,0.2009728260189679,0.20034565760192816,3.0
SLV,El Salvador,1995,2.0200000000000005,d_efw_area5,1.265835254840976,0.12572256096763104,0.12533022325158175,4.0
SLV,El Salvador,1995,2.0200000000000005,d_efw_area1,1.142783682309303,0.11350109788970497,0.11314689923854483,5.0
TTO,Trinidad and Tobago,1995,1.3100000000000005,d_efw_area4,4.472434062575244,0.5811815465923853,0.6828143606985103,1.0
TTO,Trinidad and Tobago,1995,1.3100000000000005,d_efw_area3,2.6461281781867676,0.34385769483983375,0.4039890348376743,2.0
TTO,Trinidad and Tobago,1995,1.3100000000000005,d_efw_area1,-0.2616528998175669,0.0340011355916547,-0.03994700760573539,3.0
TTO,Trinidad and Tobago,1995,1.3100000000000005,d_efw_area2,-0.24679962337587646,0.032070989712796226,-0.037679331813110895,4.0
TTO,Trinidad and Tobago,1995,1.3100000000000005,d_efw_area5,-0.0684017350684023,0.008888633263330045,-0.010443012987542332,5.0
TZA,Tanzania,1995,1.6899999999999995,d_efw_area4,3.788561823070049,0.4505813251973946,0.4483505116059231,1.0
TZA,Tanzania,1995,1.6899999999999995,d_efw_area1,2.8656865734564843,0.34082190397570533,0.3391345057344953,2.0
TZA,Tanzania,1995,1.6899999999999995,d_efw_area5,0.9956527933161912,0.11841500178697285,0.11782873293682739,3.0
TZA,Tanzania,1995,1.6899999999999995,d_efw_area3,0.4239999999999995,0.050427178123460356,0.050177514792899364,4.0
TZA,Tanzania,1995,1.6899999999999995,d_efw_area2,0.3342631330135841,0.03975459091646686,0.03955776722054251,5.0
UGA,Uganda,1995,2.33,d_efw_area3,3.939099719058105,0.33827362856494897,0.3381201475586356,1.0
UGA,Uganda,1995,2.33,d_efw_area4,3.0609475782016915,0.2628615465396157,0.2627422813907031,2.0
UGA,Uganda,1995,2.33,d_efw_area1,3.0571916825067253,0.2625390057166198,0.26241988691044854,3.0
UGA,Uganda,1995,2.33,d_efw_area2,1.4303914424000141,0.12283611434051299,0.12278038132188962,4.0
UGA,Uganda,1995,2.33,d_efw_area5,0.1570837572061352,0.01348970483830267,0.013483584309539503,5.0
ZAF,South Africa,1995,1.0200000000000005,d_efw_area2,2.533549861697696,0.4951897847389637,0.4967744826858225,1.0
ZAF,South Africa,1995,1.0200000000000005,d_efw_area5,1.3961157342341766,0.27287493345121827,0.27374818318317173,2.0
ZAF,South Africa,1995,1.0200000000000005,d_efw_area3,0.6520141600258613,0.12743808852201208,0.12784591373056098,3.0
ZAF,South Africa,1995,1.0200000000000005,d_efw_area4,0.3185143068101679,0.062254559663537844,0.062453785649052504,4.0
ZAF,South Africa,1995,1.0200000000000005,d_efw_area1,0.2161268706965105,0.04224263362426809,0.042377817783629486,5.0
ZMB,Zambia,1995,1.5499999999999998,d_efw_area4,3.1985185185185188,0.4125395532066331,0.41271206690561535,1.0
ZMB,Zambia,1995,1.5499999999999998,d_efw_area1,2.5354923462383248,0.3270235496902721,0.32716030274042907,2.0
ZMB,Zambia,1995,1.5499999999999998,d_efw_area2,0.9251419071314073,0.11932325131495514,0.11937314930727838,3.0
ZMB,Zambia,1995,1.5499999999999998,d_efw_area5,0.8937832440283424,0.11527866355008964,0.11532687019720549,4.0
ZMB,Zambia,1995,1.5499999999999998,d_efw_area3,0.20030483979462305,0.025834982238050024,0.025845785779951364,5.0
ALB,Albania,2000,0.96,d_efw_area3,2.5632249525495743,0.36383206616076674,0.534005198447828,1.0
ALB,Albania,2000,0.96,d_efw_area5,1.8300274421758118,0.259759747093384,0.3812557171199608,2.0
ALB,Albania,2000,0.96,d_efw_area2,-1.1305333934917163,0.16047140146973854,-0.23552779031077425,3.0
ALB,Albania,2000,0.96,d_efw_area4,0.8538785437134102,0.12120215765712748,0.17789136327362715,4.0
ALB,Albania,2000,0.96,d_efw_area1,0.6674127543122381,0.09473462761898319,0.1390443238150496,5.0
BGD,Bangladesh,2000,1.0,d_efw_area4,4.073953138368266,0.6546205398496163,0.8147906276736532,1.0
BGD,Bangladesh,2000,1.0,d_efw_area1,0.7873858759950441,0.12652059307198776,0.1574771751990088,2.0
BGD,Bangladesh,2000,1.0,d_efw_area2,-0.596286251863654,0.09581387287538419,-0.1192572503727308,3.0
BGD,Bangladesh,2000,1.0,d_efw_area5,0.533725812381781,0.08576138889338729,0.1067451624763562,4.0
BGD,Bangladesh,2000,1.0,d_efw_area3,0.23203008707261397,0.03728360530962439,0.04640601741452279,5.0
BRA,Brazil,2000,1.29,d_efw_area3,5.735436885136123,0.6956412074568108,0.8892150209513369,1.0
BRA,Brazil,2000,1.29,d_efw_area4,1.013199895393,0.12288926070355892,0.1570852550996899,2.0
BRA,Brazil,2000,1.29,d_efw_area5,0.6148359778769565,0.07457239101464963,0.09532340742278396,3.0
BRA,Brazil,2000,1.29,d_efw_area2,-0.4642014855778127,0.05630219430492974,-0.07196922257020352,4.0
BRA,Brazil,2000,1.29,d_efw_area1,-0.417146252065014,0.05059494652005091,-0.06467383752945953,5.0
EST,Estonia,2000,1.6799999999999997,d_efw_area3,6.164717265561557,0.732445335800585,0.7338949125668521,1.0
EST,Estonia,2000,1.6799999999999997,d_efw_area5,1.4324558074606601,0.17019362441424926,0.17053045326912625,2.0
EST,Estonia,2000,1.6799999999999997,d_efw_area2,0.3650867427642357,0.043376860670338274,0.04346270747193283,3.0
EST,Estonia,2000,1.6799999999999997,d_efw_area1,0.27467130527381656,0.03263437847343669,0.032698964913549594,4.0
EST,Estonia,2000,1.6799999999999997,d_efw_area4,0.17969325244786916,0.02134980064139076,0.02139205386284157,5.0
HRV,Croatia,2000,1.2999999999999998,d_efw_area3,2.9240338969150237,0.4218922901408201,0.44985136875615755,1.0
HRV,Croatia,2000,1.2999999999999998,d_efw_area5,1.6241102293787515,0.23433366652713838,0.24986311221211566,2.0
HRV,Croatia,2000,1.2999999999999998,d_efw_area4,1.524702032015698,0.2199906207476359,0.2345695433870305,3.0
HRV,Croatia,2000,1.2999999999999998,d_efw_area1,0.6214883854385809,0.08967103921238281,0.09561359775978169,4.0
HRV,Croatia,2000,1.2999999999999998,d_efw_area2,-0.23642471696048695,0.034112383372022784,-0.03637303337853646,5.0
JOR,Jordan,2000,1.0699999999999994,d_efw_area3,2.4025953375458435,0.4039392030337548,0.4490832406627747,1.0
JOR,Jordan,2000,1.0699999999999994,d_efw_area4,1.4893228519032986,0.25039417851875284,0.27837810315949524,2.0
JOR,Jordan,2000,1.0699999999999994,d_efw_area1,1.3349614230450495,0.2244419794206544,0.24952549963458884,3.0
JOR,Jordan,2000,1.0699999999999994,d_efw_area2,0.4284851002467782,0.0720395678792578,0.08009067294332307,4.0
JOR,Jordan,2000,1.0699999999999994,d_efw_area5,-0.29254853633545874,0.049185071147580146,-0.05468196940849699,5.0
LTU,Lithuania,2000,1.13,d_efw_area3,4.577268927231806,0.7295325818244596,0.810136093315364,1.0
LTU,Lithuania,2000,1.13,d_efw_area5,0.9764270778631285,0.15562453908680424,0.17281895183418206,2.0
LTU,Lithuania,2000,1.13,d_efw_area1,0.41368939064464616,0.06593448932721888,0.07321936117604358,3.0
LTU,Lithuania,2000,1.13,d_efw_area2,-0.15528954859234734,0.02475030135130025,-0.02748487585705263,4.0
LTU,Lithuania,2000,1.13,d_efw_area4,-0.1515738572564711,0.024158088410217077,-0.026827231372826745,5.0
LVA,Latvia,2000,1.1600000000000001,d_efw_area3,4.485432684494361,0.6045063575824114,0.7733504628438552,1.0
LVA,Latvia,2000,1.1600000000000001,d_efw_area5,1.6004375929319083,0.21569261382200247,0.2759375160227428,2.0
LVA,Latvia,2000,1.1600000000000001,d_efw_area4,-0.7076182099918977,0.09536643101565329,-0.12200313965377546,3.0
LVA,Latvia,2000,1.1600000000000001,d_efw_area1,0.5263308026602198,0.07093414142618518,0.09074669011383099,4.0
LVA,Latvia,2000,1.1600000000000001,d_efw_area2,-0.10017328441305473,0.013500456153747634,-0.017271255933285296,5.0
MDG,Madagascar,2000,1.08,d_efw_area3,3.896337007905229,0.6033363575642101,0.7215438903528201,1.0
MDG,Madagascar,2000,1.08,d_efw_area4,0.886726122542302,0.13730693927303136,0.16420854121153738,2.0
MDG,Madagascar,2000,1.08,d_efw_area5,0.789935272362515,0.12231916001406735,0.14628430969676204,3.0
MDG,Madagascar,2000,1.08,d_efw_area2,-0.5234876335730174,0.08106052464893315,-0.0969421543653736,4.0
MDG,Madagascar,2000,1.08,d_efw_area1,0.36149873290139034,0.05597701849975785,0.06694420979655376,5.0
NGA,Nigeria,2000,1.13,d_efw_area3,3.6701289138042688,0.4276331809872136,0.6495803387264193,1.0
NGA,Nigeria,2000,1.13,d_efw_area4,2.7287317253001637,0.3179442071808021,0.4829613673097635,2.0
NGA,Nigeria,2000,1.13,d_efw_area1,-1.0794961762084405,0.12577988254288555,-0.19106127012538773,3.0
NGA,Nigeria,2000,1.13,d_efw_area5,0.7156932631008415,0.08339058215633396,0.12667137400014894,4.0
NGA,Nigeria,2000,1.13,d_efw_area2,-0.38837307530785603,0.045252147132764826,-0.06873859739962054,5.0
PER,Peru,2000,1.3000000000000007,d_efw_area3,4.098851040036308,0.612402541355466,0.6305924676978932,1.0
PER,Peru,2000,1.3000000000000007,d_efw_area4,1.7580127177441938,0.2626617668136183,0.2704634950375681,2.0
PER,Peru,2000,1.3000000000000007,d_efw_area5,0.6832229843363997,0.10207921386583753,0.10511122835944606,3.0
PER,Peru,2000,1.3000000000000007,d_efw_area1,-0.09840100693701537,0.014701931378221357,-0.01513861645184851,4.0
PER,Peru,2000,1.3000000000000007,d_efw_area2,0.054578923994310635,0.00815454658685683,0.008396757537586248,5.0
RWA,Rwanda,2000,1.3000000000000007,d_efw_area3,3.638303883793426,0.42370356070437104,0.5597390590451422,1.0
RWA,Rwanda,2000,1.3000000000000007,d_efw_area4,1.7576939551703665,0.20469460804294873,0.2704144546415947,2.0
RWA,Rwanda,2000,1.3000000000000007,d_efw_area2,1.100142321018764,0.12811855017762103,0.16925266477211745,3.0
RWA,Rwanda,2000,1.3000000000000007,d_efw_area1,-1.0484142256050522,0.12209448541687506,-0.161294496246931,4.0
RWA,Rwanda,2000,1.3000000000000007,d_efw_area5,1.0423545319231522,0.12138879565818404,0.16036223568048485,5.0
UGA,Uganda,2000,1.1399999999999997,d_efw_area3,4.7372931258112,0.6576241692451623,0.8311040571598599,1.0
UGA,Uganda,2000,1.1399999999999997,d_efw_area4,1.7352821884619267,0.24088935965890695,0.30443547165998724,2.0
UGA,Uganda,2000,1.1399999999999997,d_efw_area1,-0.5159672285667005,0.0716258232354584,-0.09052056641521064,3.0
UGA,Uganda,2000,1.1399999999999997,d_efw_area2,-0.2138241880372851,0.029682764035941372,-0.03751301544513774,4.0
UGA,Uganda,2000,1.1399999999999997,d_efw_area5,-0.0012814124823163908,0.000177883824530997,-0.0002248092074239283,5.0
UKR,Ukraine,2000,1.0300000000000002,d_efw_area3,1.1245354357348543,0.3076180856231187,0.21835639528832115,1.0
UKR,Ukraine,2000,1.0300000000000002,d_efw_area5,1.055093155413935,0.28862206232780485,0.20487245736192905,2.0
UKR,Ukraine,2000,1.0300000000000002,d_efw_area1,0.8930108293101666,0.2442842377604524,0.17340016103110029,3.0
UKR,Ukraine,2000,1.0300000000000002,d_efw_area2,-0.5829825611191684,0.15947561428862403,-0.11320049730469285,4.0
UKR,Ukraine,2000,1.0300000000000002,d_efw_area4,,,,
ZMB,Zambia,2000,1.04,d_efw_area3,5.049598581457835,0.634999894532152,0.971076650280353,1.0
ZMB,Zambia,2000,1.04,d_efw_area4,1.0791329053993577,0.13570371388153654,0.2075255587306457,2.0
ZMB,Zambia,2000,1.04,d_efw_area5,-0.8132302123325506,0.10226577236411583,-0.1563904254485674,3.0
ZMB,Zambia,2000,1.04,d_efw_area2,-0.5635783834794363,0.07087141844980556,-0.10838045836143007,4.0
ZMB,Zambia,2000,1.04,d_efw_area1,0.4465849884353137,0.05615920077239004,0.08588172854525263,5.0
ZWE,Zimbabwe,2000,-1.8600000000000003,d_efw_area4,-3.4997484987740806,0.3768267485753422,0.37631704287893336,1.0
ZWE,Zimbabwe,2000,-1.8600000000000003,d_efw_area3,-1.9963643245159082,0.21495358241960952,0.2146628305931084,2.0
ZWE,Zimbabwe,2000,-1.8600000000000003,d_efw_area2,-1.9741625169133057,0.21256305779353576,0.21227553945304362,3.0
ZWE,Zimbabwe,2000,-1.8600000000000003,d_efw_area5,-0.9832888125010477,0.10587318667471994,0.10572997983882233,4.0
ZWE,Zimbabwe,2000,-1.8600000000000003,d_efw_area1,-0.8338564245383209,0.08978342453679254,0.08966198113315277,5.0
ARG,Argentina,2005,-1.1499999999999995,d_efw_area3,-3.740258885602181,0.6289787188894488,0.6504798061916839,1.0
ARG,Argentina,2005,-1.1499999999999995,d_efw_area4,-1.1843262304757172,0.199161613667781,0.2059697792131683,2.0
ARG,Argentina,2005,-1.1499999999999995,d_efw_area1,-0.5311551452100547,0.0893214328162666,0.09237480786261824,3.0
ARG,Argentina,2005,-1.1499999999999995,d_efw_area5,-0.390897466984935,0.0657350722292932,0.06798216817129307,4.0
ARG,Argentina,2005,-1.1499999999999995,d_efw_area2,0.09992099187926407,0.016803162397210372,-0.01737756380508941,5.0
ARM,Armenia,2005,1.8800000000000008,d_efw_area3,3.789199331679697,0.4919521411829224,0.4031063118808187,1.0
ARM,Armenia,2005,1.8800000000000008,d_efw_area5,2.7763262875975485,0.3604507290991736,0.2953538603827178,2.0
